%time,field.header.seq,field.header.stamp,field.header.frame_id,field.copx,field.copy
1374680231065274120,733266,1374680231065274120,,0.0315307035246,-0.00332249057372
1374680231065888793,733267,1374680231065888793,,0.0311729341247,-0.0033103693194
1374680231066497110,733268,1374680231066497110,,0.03112838785,-0.00324546332842
1374680231067422298,733269,1374680231067422298,,0.0314622182942,-0.00315338847325
1374680231068042139,733270,1374680231068042139,,0.0314432349067,-0.00319147308291
1374680231068656184,733271,1374680231068656184,,0.0311372519863,-0.00319249492565
1374680231069273441,733272,1374680231069273441,,0.0309928730592,-0.00304801198482
1374680231070190876,733273,1374680231070190876,,0.0309928730592,-0.00304801198482
1374680231070814908,733274,1374680231070814908,,0.0312092490204,-0.00291305731537
1374680231071422178,733275,1374680231071422178,,0.0312092490204,-0.00291305731537
1374680231072344781,733276,1374680231072344781,,0.0311638893372,-0.00284536952484
1374680231072960222,733277,1374680231072960222,,0.0309009334095,-0.00291405164543
1374680231073876749,733278,1374680231073876749,,0.0307819198169,-0.00287394648354
1374680231074499035,733279,1374680231074499035,,0.0311638893372,-0.00284536952484
1374680231075114267,733280,1374680231075114267,,0.031118206792,-0.00277719994497
1374680231076036102,733281,1374680231076036102,,0.0310721979256,-0.00270854341348
1374680231076662089,733282,1374680231076662089,,0.0310721979256,-0.00270854341348
1374680231077279556,733283,1374680231077279556,,0.0308076847739,-0.00277818405276
1374680231077882705,733284,1374680231077882705,,0.0310258592287,-0.00263939469404
1374680231078806426,733285,1374680231078806426,,0.030999376174,-0.00253165258607
1374680231079425569,733286,1374680231079425569,,0.0308782732982,-0.00249149698083
1374680231080336858,733287,1374680231080336858,,0.0308782732982,-0.00249149698083
1374680231080960960,733288,1374680231080960960,,0.0308310482589,-0.00242128596035
1374680231081576611,733289,1374680231081576611,,0.0308310482589,-0.00242128596035
1374680231082192890,733290,1374680231082192890,,0.0307834820663,-0.00235056773611
1374680231083124363,733291,1374680231083124363,,0.0307834820663,-0.00235056773611
1374680231083741062,733292,1374680231083741062,,0.0309366964117,-0.00217248788564
1374680231084350776,733293,1374680231084350776,,0.0309160417049,-0.00221070759374
1374680231085274567,733294,1374680231085274567,,0.0309366964117,-0.00217248788564
