%time,field.header.seq,field.header.stamp,field.header.frame_id,field.copx,field.copy
1374680211914176961,679213,1374680211914176961,,0.0126821059563,0.0593940030391
1374680211915101869,679214,1374680211915101869,,0.0128922325673,0.059346868152
1374680211915716472,679215,1374680211915716472,,0.0128868199888,0.0597508693097
1374680211916331006,679216,1374680211916331006,,0.0127397634294,0.0596513767787
1374680211917252491,679217,1374680211917252491,,0.0127952731244,0.0597657532088
1374680211917871495,679218,1374680211917871495,,0.0127198860813,0.0592013784376
1374680211918485749,679219,1374680211918485749,,0.0125922506681,0.0594822105664
1374680211919408422,679220,1374680211919408422,,0.0126948370962,0.0596952391167
1374680211920013317,679221,1374680211920013317,,0.012637482659,0.0597725043565
1374680211920639933,679222,1374680211920639933,,0.0125922506681,0.0594822105664
1374680211921255514,679223,1374680211921255514,,0.0126384535429,0.0595109785858
1374680211922178467,679224,1374680211922178467,,0.0127560174881,0.0594772464199
1374680211922793768,679225,1374680211922793768,,0.0126996853644,0.0592924004439
1374680211923717629,679226,1374680211923717629,,0.0126384535429,0.0595109785858
1374680211924332092,679227,1374680211924332092,,0.012592348688,0.0598130954836
1374680211924947743,679228,1374680211924947743,,0.0125819648257,0.0596577969394
1374680211925567515,679229,1374680211925567515,,0.0126546963645,0.0593366290828
1374680211927409020,679230,1374680211927409020,,0.0124013438955,0.0597605672247
1374680211927716950,679231,1374680211927716950,,0.0125301146743,0.0596294847856
1374680211928942036,679232,1374680211928942036,,0.0124957389419,0.0594979551232
1374680211929289496,679233,1374680211929289496,,0.0123120998153,0.0598480357689
1374680211929870715,679234,1374680211929870715,,0.0123937573857,0.0596130119827
1374680211930773484,679235,1374680211930773484,,0.0123705158834,0.0597151093113
1374680211931408620,679236,1374680211931408620,,0.0122430193665,0.0599209976879
1374680211932012887,679237,1374680211932012887,,0.0121985518301,0.0599645765174
1374680211932916354,679238,1374680211932916354,,0.0122554241737,0.0598179945902
1374680211933562525,679239,1374680211933562525,,0.0122799126236,0.0597888209742
1374680211934178106,679240,1374680211934178106,,0.0123862039284,0.0596005837172
1374680211935101687,679241,1374680211935101687,,0.0122604053556,0.0598199127551
1374680211935717897,679242,1374680211935717897,,0.0122159112775,0.059863581783
1374680211936332570,679243,1374680211936332570,,0.0121912838783,0.0598758244508
1374680211937255942,679244,1374680211937255942,,0.0121463195543,0.0598612524569
1374680211937870964,679245,1374680211937870964,,0.0120575611487,0.0599337056459
1374680211938486475,679246,1374680211938486475,,0.0119519942518,0.0601359142581
1374680211939410196,679247,1374680211939410196,,0.0120589292857,0.0600209007527
1374680211940012786,679248,1374680211940012786,,0.0119560039638,0.059808829062
1374680211940640520,679249,1374680211940640520,,0.0120575394274,0.0596188268506
1374680211941254983,679250,1374680211941254983,,0.0121146946164,0.0598020192283
1374680211942179333,679251,1374680211942179333,,0.0121214556483,0.0602816564645
1374680211942766837,679252,1374680211942766837,,0.0120968144035,0.0603112471403
1374680211943728552,679253,1374680211943728552,,0.0121024874269,0.0599800577764
1374680211944343993,679254,1374680211944343993,,0.0120642796073,0.0597067817718
1374680211944947631,679255,1374680211944947631,,0.0121468613416,0.059936510621
1374680211945907111,679256,1374680211945907111,,0.0121468613416,0.059936510621
1374680211946487632,679257,1374680211946487632,,0.0121903083842,0.0598964564224
1374680211947201759,679258,1374680211947201759,,0.0121903083842,0.0598964564224
1374680211948331581,679259,1374680211948331581,,0.0121903083842,0.0598964564224
1374680211949253695,679260,1374680211949253695,,0.0120895749063,0.0597529540317
1374680211949869207,679261,1374680211949869207,,0.012185612707,0.060224600994
1374680211950781962,679262,1374680211950781962,,0.0122314119406,0.0602539013333
1374680211951422127,679263,1374680211951422127,,0.0120278384726,0.059897839724
1374680211951994826,679264,1374680211951994826,,0.0122921836082,0.0596273299864
1374680211952917080,679265,1374680211952917080,,0.0123172273015,0.0596734343042
1374680211953562972,679266,1374680211953562972,,0.012345185057,0.0601373735731
1374680211954181836,679267,1374680211954181836,,0.012311534873,0.0600045627574
1374680211955100179,679268,1374680211955100179,,0.012483828261,0.059755469788
1374680211955729728,679269,1374680211955729728,,0.0123930616193,0.0597703213825
1374680211956342934,679270,1374680211956342934,,0.0122351726736,0.0594432630193
1374680211957255481,679271,1374680211957255481,,0.0123310221966,0.0599151429796
1374680211957883633,679272,1374680211957883633,,0.0123560518664,0.0599610505173
1374680211958793036,679273,1374680211958793036,,0.0122864891271,0.0599587246589
1374680211968887336,679274,1374680211968887336,,0.0124521381298,0.0599488151863
1374680211969907438,679275,1374680211969907438,,0.0123187798451,0.0600186553147
1374680211970208803,679276,1374680211970208803,,0.0123647902515,0.060047861059
1374680211971126098,679277,1374680211971126098,,0.0124346375363,0.0600501940927
1374680211971741959,679278,1374680211971741959,,0.0123634860524,0.0599749743629
1374680211972361660,679279,1374680211972361660,,0.0125155769278,0.0597418535866
1374680211973375965,679280,1374680211973375965,,0.0125618985063,0.0597709388446
1374680211973896841,679281,1374680211973896841,,0.0124789281616,0.0599309070974
1374680211974511654,679282,1374680211974511654,,0.0124894746311,0.0597547095922
1374680211975444734,679283,1374680211975444734,,0.0125863754097,0.0597415313558
1374680211976052562,679284,1374680211976052562,,0.0125966631517,0.0595655010206
1374680211976972232,679285,1374680211976972232,,0.0125966631517,0.0595655010206
